1.000000	2
1.000000	7
1.000000	7
1.000000	2
0.000000	0
0.591003	6
1.000000	2
1.000000	2
0.766337	7
1.000000	2
1.000000	2
1.000000	4
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
0.000000	0
1.000000	5
1.000000	4
1.000000	4
1.000000	5
1.000000	2
0.935796	7
1.000000	4
1.000000	7
0.938758	2
1.000000	1
1.000000	8
1.000000	1
1.000000	8
1.000000	7
1.000000	6
0.842282	7
0.000000	0
0.000000	0
1.000000	6
1.000000	1
0.987027	6
0.763046	6
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	6
1.000000	1
1.000000	1
1.000000	1
1.000000	1
0.000000	0
1.000000	5
1.000000	1
1.000000	4
1.000000	4
0.987027	4
0.829519	1
1.000000	1
1.000000	1
1.000000	1
1.000000	1
0.643422	1
1.000000	1
1.000000	4
1.000000	1
1.000000	5
1.000000	1
1.000000	2
1.000000	1
1.000000	1
1.000000	1
1.000000	2
1.000000	1
1.000000	1
1.000000	1
1.000000	2
0.867817	2
1.000000	1
1.000000	5
1.000000	1
0.847336	1
0.000000	0
0.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	2
1.000000	1
1.000000	2
1.000000	7
1.000000	6
1.000000	5
0.635994	2
0.987734	1
1.000000	1
1.000000	7
1.000000	1
0.948209	5
1.000000	2
1.000000	1
1.000000	6
1.000000	1
1.000000	1
1.000000	6
1.000000	6
1.000000	8
1.000000	7
1.000000	2
1.000000	6
0.827750	7
1.000000	2
0.000000	0
0.912170	6
0.000000	0
1.000000	7
1.000000	5
0.000000	0
1.000000	5
0.000000	0
1.000000	5
1.000000	3
1.000000	3
1.000000	3
1.000000	8
1.000000	7
1.000000	2
1.000000	2
1.000000	3
1.000000	2
1.000000	2
1.000000	5
0.926304	7
1.000000	3
0.890139	7
1.000000	6
0.964672	3
1.000000	6
1.000000	8
1.000000	7
1.000000	6
1.000000	1
0.757484	8
0.000000	0
1.000000	1
1.000000	8
0.000000	0
0.567272	7
1.000000	5
0.000000	0
1.000000	5
0.000000	0
1.000000	5
0.792684	1
1.000000	3
1.000000	3
0.987027	3
0.875617	5
0.000000	0
0.816575	8
1.000000	3
0.842282	3
0.567272	5
0.873394	5
1.000000	3
0.769872	7
1.000000	5
1.000000	5
1.000000	1
0.000000	0
1.000000	2
0.000000	0
0.000000	0
0.000000	0
0.974058	5
0.857954	7
0.650317	8
1.000000	5
1.000000	2
1.000000	1
0.985390	8
1.000000	3
1.000000	3
1.000000	8
0.578306	3
1.000000	2
0.958950	1
0.905463	8
0.626532	2
0.651460	7
0.723387	2
1.000000	1
0.992661	8
0.968741	1
0.640199	1
0.988657	3
1.000000	7
1.000000	4
1.000000	2
1.000000	2
0.000000	0
1.000000	4
0.981986	7
0.912170	4
1.000000	2
1.000000	2
0.000000	0
1.000000	2
1.000000	3
1.000000	2
1.000000	2
0.910180	4
0.804328	3
0.849722	7
0.488444	4
1.000000	6
1.000000	4
1.000000	1
1.000000	1
0.000000	0
1.000000	4
1.000000	1
1.000000	3
1.000000	3
1.000000	1
1.000000	1
1.000000	1
0.942565	1
0.921880	3
1.000000	1
1.000000	1
1.000000	1
0.757484	4
1.000000	3
1.000000	2
1.000000	1
0.000000	0
0.974058	4
1.000000	1
1.000000	6
1.000000	4
0.644407	7
1.000000	4
1.000000	2
1.000000	1
0.740526	2
1.000000	3
1.000000	3
1.000000	3
1.000000	3
1.000000	1
1.000000	1
1.000000	1
1.000000	3
1.000000	7
1.000000	5
1.000000	2
1.000000	3
1.000000	2
0.453093	5
0.555212	3
1.000000	3
1.000000	4
1.000000	5
1.000000	5
1.000000	1
0.561001	1
0.952668	5
0.597609	4
0.954406	3
0.773483	4
1.000000	3
0.994890	5
1.000000	5
0.755320	2
1.000000	1
0.678069	2
0.579876	2
0.677724	5
1.000000	1
1.000000	3
1.000000	2
1.000000	2
1.000000	1
1.000000	2
1.000000	2
1.000000	1
1.000000	2
1.000000	4
0.926304	4
0.935796	3
1.000000	4
1.000000	3
1.000000	1
0.907013	1
1.000000	1
1.000000	3
0.769872	4
1.000000	5
0.855463	1
0.784315	2
1.000000	6
1.000000	1
1.000000	3
1.000000	3
1.000000	1
1.000000	2
1.000000	2
0.986701	3
1.000000	3
0.976302	4
0.972935	2
0.992872	2
1.000000	1
0.992661	4
0.999773	7
0.997190	7
1.000000	7
1.000000	7
1.000000	8
1.000000	5
1.000000	7
1.000000	7
1.000000	7
0.000000	0
1.000000	4
1.000000	7
0.000000	0
1.000000	5
0.000000	0
1.000000	7
1.000000	8
1.000000	7
1.000000	4
1.000000	5
0.964203	8
0.000000	0
0.000000	0
1.000000	7
0.798635	6
0.000000	0
0.000000	0
0.000000	0
1.000000	7
0.000000	0
1.000000	7
1.000000	6
0.000000	0
1.000000	6
1.000000	7
0.000000	0
1.000000	3
0.792302	7
0.000000	0
0.000000	0
1.000000	3
0.000000	0
0.000000	0
0.000000	0
1.000000	7
1.000000	8
1.000000	8
1.000000	8
0.000000	0
1.000000	8
1.000000	8
0.000000	0
1.000000	6
1.000000	7
1.000000	6
1.000000	7
0.000000	0
1.000000	3
1.000000	3
1.000000	3
1.000000	3
1.000000	8
0.000000	0
0.573893	3
0.946663	8
0.000000	0
1.000000	4
1.000000	4
1.000000	5
0.000000	0
1.000000	5
0.826076	5
0.000000	0
0.000000	0
0.000000	0
0.982529	7
0.000000	0
0.902048	5
0.781370	7
0.989486	8
1.000000	5
0.000000	0
1.000000	5
1.000000	3
1.000000	3
1.000000	3
1.000000	3
1.000000	3
1.000000	3
1.000000	5
1.000000	7
0.981455	3
1.000000	3
1.000000	5
1.000000	8
1.000000	7
0.000000	0
1.000000	6
1.000000	5
1.000000	8
1.000000	6
1.000000	7
1.000000	6
0.000000	0
0.000000	0
0.000000	0
1.000000	8
1.000000	7
1.000000	8
1.000000	6
1.000000	7
1.000000	6
0.743199	7
1.000000	5
1.000000	5
1.000000	4
1.000000	4
0.000000	0
0.000000	0
1.000000	5
1.000000	5
1.000000	4
1.000000	5
1.000000	5
0.728428	7
0.000000	0
1.000000	7
0.000000	0
1.000000	6
0.505238	2
1.000000	2
1.000000	2
0.000000	0
0.526842	5
1.000000	2
0.000000	0
0.931759	6
1.000000	6
1.000000	2
1.000000	8
0.000000	0
1.000000	7
0.614943	7
0.000000	0
0.000000	0
1.000000	2
1.000000	2
1.000000	2
1.000000	5
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	8
1.000000	6
1.000000	5
1.000000	2
1.000000	7
1.000000	6
1.000000	3
1.000000	7
1.000000	8
0.000000	0
1.000000	7
1.000000	8
1.000000	6
1.000000	3
1.000000	3
1.000000	5
1.000000	3
0.000000	0
1.000000	5
1.000000	8
1.000000	8
0.000000	0
1.000000	2
1.000000	2
1.000000	2
1.000000	5
1.000000	5
1.000000	7
1.000000	3
1.000000	2
0.850289	7
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	3
0.967328	6
1.000000	3
1.000000	2
1.000000	3
1.000000	3
1.000000	4
1.000000	4
1.000000	3
1.000000	3
0.000000	0
1.000000	3
1.000000	3
1.000000	4
1.000000	3
0.000000	0
0.963134	6
1.000000	2
1.000000	2
1.000000	2
1.000000	4
1.000000	2
1.000000	2
1.000000	2
1.000000	4
1.000000	3
1.000000	3
0.764495	2
0.000000	0
1.000000	3
0.769357	2
1.000000	7
1.000000	3
1.000000	4
1.000000	2
1.000000	2
1.000000	3
1.000000	4
1.000000	3
1.000000	8
1.000000	2
1.000000	2
1.000000	2
0.903247	8
1.000000	2
1.000000	3
1.000000	3
1.000000	2
1.000000	4
0.982365	4
1.000000	2
0.703862	3
0.675435	2
0.993468	3
1.000000	5
0.976616	8
1.000000	8
0.000000	0
1.000000	7
0.000000	0
1.000000	5
1.000000	0
1.000000	0
1.000000	5
0.000000	0
0.666400	5
1.000000	0
1.000000	5
1.000000	6
1.000000	0
0.000000	0
1.000000	6
1.000000	4
1.000000	4
1.000000	0
1.000000	0
1.000000	4
1.000000	5
1.000000	0
1.000000	0
1.000000	0
1.000000	0
1.000000	0
1.000000	5
1.000000	6
1.000000	0
1.000000	0
1.000000	0
1.000000	4
1.000000	6
0.824174	7
1.000000	0
1.000000	7
0.689186	0
1.000000	0
1.000000	8
1.000000	7
0.000000	0
1.000000	6
1.000000	0
1.000000	5
1.000000	0
1.000000	5
1.000000	7
1.000000	3
1.000000	3
1.000000	0
1.000000	7
1.000000	0
1.000000	0
1.000000	0
1.000000	0
0.881807	5
1.000000	3
1.000000	3
1.000000	0
1.000000	6
1.000000	0
1.000000	0
1.000000	0
0.000000	0
1.000000	0
1.000000	0
1.000000	0
0.000000	0
0.683379	6
0.726062	8
0.000000	0
0.000000	0
0.764495	0
0.892922	0
1.000000	8
1.000000	7
1.000000	8
1.000000	6
1.000000	0
1.000000	3
0.999957	5
0.809005	0
1.000000	0
1.000000	0
1.000000	0
0.999846	4
1.000000	3
1.000000	5
0.679888	3
1.000000	0
0.978866	4
1.000000	0
1.000000	6
1.000000	5
1.000000	5
1.000000	7
1.000000	8
1.000000	8
1.000000	0
1.000000	7
1.000000	6
1.000000	7
1.000000	0
0.000000	0
0.673181	8
0.000000	0
0.872898	0
0.943424	7
1.000000	7
1.000000	0
1.000000	0
1.000000	0
1.000000	0
0.879936	0
0.000000	0
1.000000	7
0.659277	7
0.000000	0
1.000000	5
0.000000	0
0.871196	8
1.000000	4
0.788836	8
0.858610	5
1.000000	0
1.000000	0
1.000000	8
1.000000	0
1.000000	4
1.000000	0
0.625385	0
1.000000	4
1.000000	0
0.964203	0
1.000000	0
1.000000	7
1.000000	0
1.000000	0
1.000000	2
1.000000	2
1.000000	7
0.778026	0
1.000000	0
1.000000	5
1.000000	2
1.000000	2
1.000000	7
1.000000	0
1.000000	0
1.000000	0
0.000000	0
0.954746	6
0.000000	0
1.000000	0
1.000000	8
1.000000	7
1.000000	4
1.000000	4
1.000000	0
1.000000	2
1.000000	0
0.722478	0
1.000000	0
0.463522	8
1.000000	2
1.000000	0
1.000000	0
0.997029	0
0.982365	0
0.703862	0
0.722819	2
1.000000	7
1.000000	8
1.000000	6
1.000000	8
1.000000	7
1.000000	8
1.000000	6
1.000000	7
1.000000	6
0.894752	7
0.000000	0
0.000000	0
0.729248	6
0.000000	0
0.803662	6
1.000000	5
1.000000	0
1.000000	0
0.000000	0
1.000000	5
0.902320	0
1.000000	3
1.000000	8
0.858713	7
1.000000	5
0.000000	0
1.000000	5
1.000000	0
1.000000	3
1.000000	3
1.000000	0
1.000000	5
1.000000	3
1.000000	7
1.000000	6
0.986369	7
1.000000	2
1.000000	2
0.000000	0
0.666400	2
0.000000	0
1.000000	2
0.683530	7
1.000000	0
0.000000	0
0.599935	8
1.000000	7
0.728428	0
1.000000	2
1.000000	2
1.000000	6
0.976616	2
1.000000	7
0.599935	6
0.997737	3
0.954746	3
1.000000	7
1.000000	3
1.000000	3
1.000000	7
0.894943	3
0.954393	2
0.999846	2
1.000000	2
0.715647	0
0.000000	0
0.852406	5
0.638629	2
0.000000	0
0.989687	0
1.000000	7
1.000000	4
0.000000	0
1.000000	4
1.000000	0
1.000000	0
0.826076	0
1.000000	3
0.902048	0
1.000000	7
1.000000	4
1.000000	0
1.000000	0
1.000000	0
1.000000	0
1.000000	3
1.000000	4
0.866719	7
1.000000	0
1.000000	0
1.000000	6
1.000000	2
1.000000	2
1.000000	0
1.000000	2
0.969136	8
1.000000	0
1.000000	4
1.000000	2
1.000000	0
1.000000	7
1.000000	6
1.000000	2
1.000000	7
1.000000	3
1.000000	2
1.000000	7
1.000000	7
1.000000	3
0.903247	0
0.965423	2
1.000000	2
1.000000	2
0.962852	4
1.000000	4
0.659277	3
0.982529	0
1.000000	5
1.000000	5
0.800892	5
0.871196	3
1.000000	4
1.000000	5
1.000000	2
1.000000	0
1.000000	2
0.848919	0
0.741750	0
1.000000	0
1.000000	2
1.000000	2
1.000000	2
0.618666	3
1.000000	2
1.000000	2
1.000000	2
1.000000	2
1.000000	5
1.000000	5
1.000000	5
1.000000	0
1.000000	3
1.000000	0
1.000000	2
1.000000	0
1.000000	2
1.000000	2
0.998721	0
1.000000	0
1.000000	0
1.000000	0
1.000000	2
1.000000	5
1.000000	3
1.000000	4
1.000000	0
1.000000	0
1.000000	3
1.000000	7
1.000000	0
1.000000	5
1.000000	1
1.000000	5
1.000000	8
1.000000	7
1.000000	8
1.000000	7
1.000000	5
1.000000	5
1.000000	8
0.000000	0
1.000000	6
1.000000	4
1.000000	8
1.000000	7
1.000000	6
1.000000	5
1.000000	5
1.000000	5
1.000000	4
1.000000	4
1.000000	5
1.000000	5
1.000000	4
1.000000	5
1.000000	4
1.000000	4
1.000000	4
1.000000	6
1.000000	1
0.000000	0
0.847746	5
1.000000	1
1.000000	1
0.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	8
0.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	1
0.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	4
1.000000	1
1.000000	1
1.000000	1
1.000000	5
0.967247	8
1.000000	1
1.000000	1
1.000000	1
1.000000	5
1.000000	1
1.000000	1
1.000000	1
1.000000	5
0.709551	6
1.000000	8
1.000000	8
1.000000	3
1.000000	3
1.000000	5
1.000000	3
0.000000	0
1.000000	5
1.000000	8
1.000000	1
1.000000	1
1.000000	1
1.000000	5
1.000000	1
0.000000	0
1.000000	1
0.709551	1
1.000000	1
1.000000	8
0.941395	7
0.835033	8
1.000000	5
1.000000	3
1.000000	1
1.000000	3
1.000000	8
1.000000	4
1.000000	3
1.000000	3
1.000000	3
1.000000	4
1.000000	1
1.000000	1
1.000000	1
1.000000	3
1.000000	1
1.000000	1
1.000000	8
1.000000	1
1.000000	1
1.000000	5
1.000000	4
0.726900	5
1.000000	8
0.763437	4
1.000000	1
0.763437	3
1.000000	8
1.000000	7
1.000000	5
1.000000	1
1.000000	1
1.000000	5
0.891400	1
0.960009	6
1.000000	1
0.960009	4
1.000000	7
1.000000	0
0.726819	0
1.000000	0
0.000000	0
0.000000	0
1.000000	5
1.000000	0
1.000000	0
1.000000	5
1.000000	5
1.000000	0
1.000000	0
1.000000	0
1.000000	8
0.000000	0
1.000000	7
1.000000	0
1.000000	0
1.000000	4
1.000000	0
1.000000	0
1.000000	4
0.000000	0
1.000000	0
1.000000	7
1.000000	0
1.000000	0
0.952200	8
1.000000	0
1.000000	0
1.000000	0
1.000000	5
0.710763	0
1.000000	0
1.000000	0
1.000000	5
1.000000	5
1.000000	0
1.000000	0
1.000000	5
1.000000	8
1.000000	8
0.000000	0
1.000000	0
1.000000	5
1.000000	0
1.000000	5
0.821202	5
1.000000	3
1.000000	3
1.000000	0
0.899633	7
1.000000	0
0.667248	3
1.000000	5
0.899633	6
0.916742	0
1.000000	3
1.000000	3
1.000000	3
1.000000	8
1.000000	0
1.000000	0
1.000000	4
0.566306	0
0.000000	0
1.000000	3
1.000000	0
1.000000	8
1.000000	3
1.000000	0
1.000000	5
1.000000	8
0.839674	5
1.000000	0
0.824438	5
1.000000	4
1.000000	7
1.000000	5
1.000000	3
1.000000	5
1.000000	5
1.000000	6
1.000000	3
1.000000	4
1.000000	5
1.000000	0
1.000000	1
1.000000	1
1.000000	0
0.846847	1
0.000000	0
1.000000	5
1.000000	5
1.000000	8
0.859804	0
1.000000	1
1.000000	1
1.000000	1
1.000000	7
0.000000	0
1.000000	1
1.000000	4
1.000000	4
1.000000	1
0.817626	0
1.000000	5
0.610240	1
0.997293	7
1.000000	8
1.000000	7
1.000000	5
1.000000	1
1.000000	1
0.979725	1
1.000000	1
1.000000	1
1.000000	5
0.998657	5
1.000000	1
0.000000	0
1.000000	1
1.000000	1
0.000000	0
0.919205	0
1.000000	0
0.000000	0
0.488545	0
1.000000	0
0.847864	0
0.000000	0
0.750756	5
1.000000	6
0.000000	0
1.000000	5
1.000000	5
1.000000	3
1.000000	1
1.000000	3
0.611084	3
0.712685	6
0.968438	5
1.000000	1
0.824438	1
0.997293	3
0.885410	1
0.960616	1
0.756276	0
1.000000	1
0.973531	6
1.000000	8
0.625968	7
1.000000	1
1.000000	0
1.000000	8
1.000000	7
1.000000	1
1.000000	0
1.000000	1
1.000000	1
1.000000	0
1.000000	1
1.000000	0
1.000000	3
1.000000	1
1.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	1
1.000000	8
0.920349	1
1.000000	1
0.991932	0
1.000000	1
0.811802	4
1.000000	1
1.000000	0
0.952200	1
1.000000	0
0.934864	0
0.899633	1
1.000000	5
0.433813	0
1.000000	0
0.969254	1
0.712685	4
0.986832	0
1.000000	1
1.000000	5
1.000000	5
0.967247	0
1.000000	0
1.000000	8
1.000000	3
1.000000	3
1.000000	1
1.000000	1
1.000000	0
1.000000	5
1.000000	1
0.998226	1
1.000000	0
1.000000	0
0.999854	5
1.000000	1
1.000000	5
1.000000	8
1.000000	7
1.000000	5
1.000000	5
1.000000	8
0.000000	0
0.000000	0
1.000000	7
0.945835	8
0.000000	0
0.000000	0
0.000000	0
0.000000	0
0.493511	6
1.000000	6
1.000000	5
1.000000	6
1.000000	1
1.000000	1
1.000000	1
1.000000	6
1.000000	2
0.967305	2
1.000000	5
1.000000	2
1.000000	5
1.000000	1
1.000000	5
1.000000	1
1.000000	6
0.607223	8
0.000000	0
0.000000	0
0.000000	0
0.000000	0
1.000000	6
1.000000	6
1.000000	4
0.849413	6
0.942453	7
0.000000	0
0.000000	0
0.000000	0
0.000000	0
0.734246	8
0.000000	0
0.000000	0
0.739062	6
0.000000	0
0.000000	0
0.632878	1
1.000000	1
1.000000	6
1.000000	1
1.000000	4
1.000000	8
0.994526	4
1.000000	7
1.000000	6
0.965467	5
1.000000	5
1.000000	5
0.874488	4
0.897835	5
1.000000	5
1.000000	5
1.000000	1
1.000000	1
0.711972	1
0.496557	5
1.000000	1
1.000000	4
1.000000	5
1.000000	1
1.000000	2
0.832432	2
0.997669	6
1.000000	0
0.657530	7
0.000000	0
1.000000	7
1.000000	5
0.000000	0
1.000000	6
1.000000	6
1.000000	5
1.000000	5
1.000000	0
1.000000	0
1.000000	0
0.884455	8
1.000000	2
1.000000	2
1.000000	8
1.000000	5
0.657530	2
1.000000	0
0.705042	0
1.000000	0
0.979593	6
0.745792	8
1.000000	8
0.000000	0
0.000000	0
1.000000	4
1.000000	8
0.000000	0
0.000000	0
0.978095	7
0.720436	2
1.000000	2
0.966954	6
1.000000	0
0.614229	6
1.000000	0
0.849413	0
0.463672	0
0.978095	2
0.745792	2
1.000000	6
1.000000	5
0.801028	8
0.820276	5
1.000000	8
0.806699	0
1.000000	0
1.000000	7
1.000000	5
1.000000	4
1.000000	0
1.000000	5
1.000000	5
1.000000	4
0.760547	5
1.000000	5
1.000000	6
0.719519	7
1.000000	1
1.000000	6
1.000000	0
1.000000	1
1.000000	5
1.000000	0
0.719519	5
1.000000	5
0.945835	0
0.791613	1
1.000000	8
1.000000	8
0.000000	0
1.000000	1
0.638797	8
0.000000	0
1.000000	8
1.000000	7
0.982161	8
1.000000	6
1.000000	4
1.000000	1
0.939371	5
0.874488	0
0.703411	0
0.805674	4
1.000000	7
1.000000	5
0.801028	1
1.000000	6
1.000000	5
1.000000	4
1.000000	5
1.000000	5
0.842460	6
0.966954	1
1.000000	0
0.689753	8
0.994526	0
1.000000	2
0.939961	1
1.000000	5
1.000000	0
1.000000	0
0.920517	5
1.000000	1
0.995851	1
1.000000	1
0.720318	0
0.987714	0
0.999040	1
1.000000	2
1.000000	1
1.000000	0
1.000000	1
1.000000	0
1.000000	0
1.000000	1
1.000000	1
1.000000	1
1.000000	8
1.000000	2
1.000000	1
1.000000	0
1.000000	0
1.000000	1
1.000000	0
1.000000	2
1.000000	1
1.000000	2
1.000000	2
1.000000	6
0.998648	5
0.995501	2
1.000000	0
1.000000	5
1.000000	2
1.000000	0
1.000000	0
1.000000	5
1.000000	1
0.999880	5
1.000000	8
1.000000	3
1.000000	8
1.000000	7
1.000000	3
1.000000	3
1.000000	8
0.000000	0
0.000000	0
0.558254	3
1.000000	8
1.000000	8
0.000000	0
0.000000	0
1.000000	3
0.920316	8
0.000000	0
0.000000	0
0.630282	7
1.000000	1
1.000000	1
1.000000	1
1.000000	8
0.940822	7
0.534235	1
0.778144	7
1.000000	3
0.940822	3
1.000000	2
1.000000	1
1.000000	1
1.000000	8
1.000000	7
0.893752	8
0.789502	5
0.942304	8
1.000000	7
0.656642	8
1.000000	7
1.000000	1
1.000000	1
1.000000	8
0.777003	5
0.888021	5
0.604933	5
0.888021	2
0.605817	5
0.989141	7
1.000000	2
1.000000	7
0.000000	0
1.000000	7
1.000000	3
0.000000	0
1.000000	6
1.000000	6
1.000000	3
1.000000	3
1.000000	7
1.000000	0
1.000000	0
0.866894	0
1.000000	2
1.000000	2
1.000000	2
0.915631	2
1.000000	2
0.712225	3
1.000000	3
1.000000	0
1.000000	0
0.691320	3
1.000000	7
1.000000	8
0.818002	2
1.000000	8
0.905132	2
1.000000	2
1.000000	3
0.988548	8
1.000000	6
1.000000	6
1.000000	6
1.000000	2
1.000000	2
1.000000	1
0.920175	7
1.000000	1
1.000000	0
1.000000	6
1.000000	1
1.000000	1
1.000000	1
1.000000	3
1.000000	8
1.000000	3
1.000000	7
1.000000	3
0.936470	8
0.691320	1
1.000000	7
0.658903	1
1.000000	7
1.000000	1
0.893752	0
1.000000	6
0.970548	1
0.888021	0
1.000000	1
1.000000	1
0.984369	0
1.000000	2
1.000000	2
1.000000	1
1.000000	2
1.000000	1
1.000000	0
1.000000	7
0.785733	1
0.763161	0
1.000000	0
1.000000	1
1.000000	6
0.919640	6
1.000000	1
1.000000	6
1.000000	8
1.000000	0
1.000000	1
1.000000	6
1.000000	1
1.000000	6
1.000000	2
0.778144	0
1.000000	1
1.000000	3
1.000000	2
1.000000	2
